author_id,username,followers,tweet_id,label,lable_followers,score,object_type,created,active_type,score_current_time
1542699561457750017,0xDeFiDevin,4242,1905454008992477225,dcfgod,96642,10,user,1743130612000,comment,10.0
1414021381298089984,0xDeployer,13781,1893016999904854390,MeltedMindz,24151,0,user,1740165397000,comment,0.0
1414021381298089984,0xDeployer,13781,1893016999904854390,bankrbot,40286,50,user,1740165397000,comment,50.0
1414021381298089984,0xDeployer,13781,1899273459592778010,bankrbot,40286,50,user,1741657054000,comment,50.0
1186196454811021312,0xIT4I,11374,1771631542705504594,zachxbt,841036,20,user,1711224849000,comment,20.0
1552784479894511618,0xJetski,2530,1884178590000160999,rutgervandertas,5277,80,user,1738058156000,comment,80.0
1063067256991625217,0xRyze,58845,1852441193352700078,VaderResearch,30137,50,user,1730491371000,comment,50.0
1063067256991625217,0xRyze,58845,1852441193352700078,dogoshii,16389,30,user,1730491371000,comment,30.0
1063067256991625217,0xRyze,58845,1852441193352700078,virtuals_io,208277,50,user,1730491371000,comment,50.0
17707496,0xTsuan,6238,1887406094063927626,0xMOSSAI,4461,30,user,1738827653000,comment,30.0
1476106267093524483,0x_orkun,5002,1878205749236543831,mhluongo,13250,-70,user,1736634120000,comment,-70.0
1518981037514186752,0xdetweiler,11091,1891751558880047409,0xGeeGee,12631,30,user,1739863693000,comment,30.0
1423817598618292225,0xdoug,39887,1806005883140235666,hasufl,235089,20,user,1719420331000,comment,20.0
1373304198448709632,0xngmi,157897,1635816038511136768,ASvanevik,210059,0,user,1678843910000,comment,0.0
1373304198448709632,0xngmi,157897,1634575395696570368,The_PeopleDAO,37407,30,user,1678548117000,comment,30.0
1373304198448709632,0xngmi,157897,1635816038511136768,Uniswap,1415207,-50,user,1678843910000,comment,-50.0
1373304198448709632,0xngmi,157897,1635816038511136768,cobie,771961,0,user,1678843910000,comment,0.0
1655041057120296960,0xvisitor,19901,1845169274140115335,DegenerateNews,377934,0,user,1728757611000,comment,0.0
1655041057120296960,0xvisitor,19901,1845169274140115335,MooDengSOL,108047,0,user,1728757611000,comment,0.0
1655041057120296960,0xvisitor,19901,1845169274140115335,MustStopMurad,711199,60,user,1728757611000,comment,60.0
139096441,100bviking,61411,1868101519524176161,cz_binance,9992682,80,user,1734225084000,comment,80.0
139096441,100bviking,61411,1868101519524176161,elonmusk,218555971,80,user,1734225084000,comment,80.0
1451221504973316107,305_Capital,5754,1882784963717894330,jdorman81,43174,-50,user,1737725890000,comment,-50.0
1451221504973316107,305_Capital,5754,1578581958468472834,larry0x,35231,-70,user,1665198242000,comment,-70.0
457984084,466Anan,177730,1897335537201242336,0xathenalee,4767,70,user,1741195017000,comment,70.0
457984084,466Anan,177730,1897335537201242336,cz_binance,9992682,50,user,1741195017000,comment,50.0
457984084,466Anan,177730,1897335537201242336,heyibinance,403543,60,user,1741195017000,comment,60.0
1392445344068345856,69konrad69,3140,1884631556376961475,undeadcat1or0,6299,30,user,1738166152000,comment,30.0
224221596,AB84,2544241,1905360842125644248,elonmusk,218555971,50,user,1743108399000,comment,50.0
1374022018388008965,AKCB3350,1520,1739900849802141988,elonmusk,218555971,60,user,1703659663000,comment,60.0
1468363594878582784,ALPHACOETH,29817,1856089639565799655,JpeGodson,3303,60,user,1731361229000,comment,60.0
1640369409649782785,AerodromeFi,99930,1839289818100150388,wmchain,64304,70,user,1727355839000,comment,70.0
1731745103989940224,AgentChud,18052,1902124131447140370,blknoiz06,706493,-60,user,1742336707000,comment,-60.0
942999039192186882,AltcoinPsycho,518319,1901340039549960589,zachxbt,841036,-50,user,1742149765000,comment,-50.0
17896616,Amxx,4405,1892986535416385975,PaulRBerg,19560,0,user,1740158134000,comment,0.0
17896616,Amxx,4405,1892986535416385975,nicksdjohnson,86004,0,user,1740158134000,comment,0.0
905395394,AndreCronjeTech,439780,1873894582536241274,hosseeb,116112,50,user,1735606258000,comment,50.0
38055242,Austin_Federa,145667,1900278454685491386,MaxResnick1,14136,-40,user,1741896663000,comment,-40.0
38055242,Austin_Federa,145667,1555190710646833152,PointNetwork,28846,20,user,1659621334000,comment,20.0
38055242,Austin_Federa,145667,1555193851064860674,PointNetwork,28846,30,user,1659622082000,comment,25.0
38055242,Austin_Federa,145667,1555194000872800257,PointNetwork,28846,70,user,1659622118000,comment,40.0
38055242,Austin_Federa,145667,1555193851064860674,SquadsProtocol,30637,50,user,1659622082000,comment,50.0
965314989270687745,BAYC1K,20377,1524851056978575364,Penguitt,11232,80,user,1652387797000,comment,80.0
1862461820855820288,BNBCHAINZH,45519,1900776892422385742,heyibinance,403543,60,user,1742015500000,comment,60.0
939058273487003648,Bluntz_Capital,317407,1849276708287041691,blknoiz06,706493,10,user,1729736899000,comment,10.0
939058273487003648,Bluntz_Capital,317407,1874207649459560901,duckingnator,8544,-20,user,1735680899000,comment,-20.0
1626962486359629825,BonkzBridgedGod,2993,1896576367707525198,STACCoverflow,38915,0,user,1741014017000,comment,0.0
757033212,BowTiedBull,197333,1881751679189868895,ethereumJoseph,333658,-20,user,1737479536000,comment,-20.0
3232408494,BreakSloth,12987,1679153591079272449,elonmusk,218555971,50,user,1689176387000,comment,50.0
1485345830416658437,CHADSwtf,9257,1894071125534990820,0xvisitor,19901,60,user,1740416721000,comment,60.0
1485345830416658437,CHADSwtf,9257,1894071125534990820,JasonYanowitz,121817,70,user,1740416721000,comment,70.0
1485345830416658437,CHADSwtf,9257,1894071125534990820,SOLBigBrain,286886,75,user,1740416721000,comment,75.0
1485345830416658437,CHADSwtf,9257,1894071125534990820,aeyakovenko,561205,80,user,1740416721000,comment,80.0
1485345830416658437,CHADSwtf,9257,1894071125534990820,tristan,33739,65,user,1740416721000,comment,65.0
1238545984420024322,CQ_Neverland,2173,1841310112310558933,nihaovand,40601,30,user,1727837515000,comment,30.0
1471926684874162189,Carlitoswa_y,19712,1904535428406935640,zachxbt,841036,-30,user,1742911605000,comment,-30.0
155597470,CharliCohen,28353,1881838214664843724,0xDesigner,47989,30,user,1737500167000,comment,30.0
1402179231426174977,ClamzEth,9722,1592008873137045504,SBF_FTX,984910,50,user,1668399468000,comment,50.0
1471666008746250242,Claynosaurz,76915,1802775749360775677,wallstreetbets,901121,50,user,1718650207000,comment,50.0
1032379192388857861,CoinGurruu,90492,1843046452425322785,crypto,1323987,20,user,1728251491000,comment,20.0
1032379192388857861,CoinGurruu,90492,1843046452425322785,d_gilz,33786,40,user,1728251491000,comment,40.0
790627436832579584,CoinbaseWallet,328528,1897020471209779292,WakaFlocka,1815322,80,user,1741119899000,comment,80.0
999817800788201472,Coinicarus,13759,1896654334106214865,MrHodl,67323,-50,user,1741032606000,comment,-50.0
